Totales_Territoriales,Comunidades_Ciudades_Autonomas,Provincia,Viajeros_Pernoctaciones,Residencia,Periodo,Total
Total Nacional,Galicia,-,Pernoctaciones,Espana,2018-04-01,430021
Total Nacional,Galicia,-,Pernoctaciones,Espana,2018-03-01,406165
Total Nacional,Galicia,-,Pernoctaciones,Espana,2018-02-01,265015
Total Nacional,Galicia,-,Pernoctaciones,Espana,2018-01-01,249481
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2018-12-01,67581
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2018-11-01,97946
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2018-10-01,200210
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2018-09-01,279172
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2018-08-01,290528
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2018-07-01,234447
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2018-06-01,235585
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2018-05-01,232858
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2018-04-01,150357
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2018-03-01,88017
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2018-02-01,60996
Total Nacional,Galicia,-,Pernoctaciones,Extranjero,2018-01-01,53783
Total Nacional,Comunidad de madrid,-,Viajero,General,2018-12-01,992497
Total Nacional,Comunidad de madrid,-,Viajero,General,2018-11-01,1047946
Total Nacional,Comunidad de madrid,-,Viajero,General,2018-10-01,1162482
Total Nacional,Comunidad de madrid,-,Viajero,General,2018-09-01,1115273
Total Nacional,Comunidad de madrid,-,Viajero,General,2018-08-01,957909
Total Nacional,Comunidad de madrid,-,Viajero,General,2018-07-01,1087738
Total Nacional,Comunidad de madrid,-,Viajero,General,2018-06-01,1128276
Total Nacional,Comunidad de madrid,-,Viajero,General,2018-05-01,1101406
Total Nacional,Comunidad de madrid,-,Viajero,General,2018-04-01,1041419
Total Nacional,Comunidad de madrid,-,Viajero,General,2018-03-01,1030103
Total Nacional,Comunidad de madrid,-,Viajero,General,2018-02-01,906604
Total Nacional,Comunidad de madrid,-,Viajero,General,2018-01-01,864607
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2018-12-01,598334
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2018-11-01,581438
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2018-10-01,559826
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2018-09-01,554765
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2018-08-01,481301
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2018-07-01,516910
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2018-06-01,575242
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2018-05-01,562675
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2018-04-01,520285
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2018-03-01,564073
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2018-02-01,530705
Total Nacional,Comunidad de madrid,-,Viajero,Espana,2018-01-01,514887
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2018-12-01,394163
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2018-11-01,466508
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2018-10-01,602656
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2018-09-01,560508
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2018-08-01,476607
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2018-07-01,570828
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2018-06-01,553034
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2018-05-01,538731
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2018-04-01,521134
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2018-03-01,466030
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2018-02-01,375898
Total Nacional,Comunidad de madrid,-,Viajero,Extranjero,2018-01-01,349721
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2018-12-01,1997390
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2018-11-01,2076793
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2018-10-01,2291026
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2018-09-01,2189183
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2018-08-01,1925198
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2018-07-01,2113266
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2018-06-01,2188747
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2018-05-01,2188981
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2018-04-01,2082360
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2018-03-01,2003045
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2018-02-01,1730383
Total Nacional,Comunidad de madrid,-,Pernoctaciones,General,2018-01-01,1747430
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2018-12-01,1069109
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2018-11-01,1002877
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2018-10-01,943710
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2018-09-01,935194
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2018-08-01,854666
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2018-07-01,861847
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2018-06-01,963585
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2018-05-01,939310
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2018-04-01,876416
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2018-03-01,955408
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2018-02-01,891220
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Espana,2018-01-01,896539
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2018-12-01,928281
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2018-11-01,1073916
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2018-10-01,1347316
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2018-09-01,1253989
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2018-08-01,1070532
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2018-07-01,1251419
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2018-06-01,1225162
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2018-05-01,1249670
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2018-04-01,1205943
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2018-03-01,1047637
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2018-02-01,839162
Total Nacional,Comunidad de madrid,-,Pernoctaciones,Extranjero,2018-01-01,850891
Total Nacional,Region de murcia,-,Viajero,General,2018-12-01,86521
Total Nacional,Region de murcia,-,Viajero,General,2018-11-01,97764
Total Nacional,Region de murcia,-,Viajero,General,2018-10-01,119281
Total Nacional,Region de murcia,-,Viajero,General,2018-09-01,124923
Total Nacional,Region de murcia,-,Viajero,General,2018-08-01,138395
Total Nacional,Region de murcia,-,Viajero,General,2018-07-01,125129
Total Nacional,Region de murcia,-,Viajero,General,2018-06-01,125931
Total Nacional,Region de murcia,-,Viajero,General,2018-05-01,115758
Total Nacional,Region de murcia,-,Viajero,General,2018-04-01,112957
Total Nacional,Region de murcia,-,Viajero,General,2018-03-01,113106
Total Nacional,Region de murcia,-,Viajero,General,2018-02-01,86391
Total Nacional,Region de murcia,-,Viajero,General,2018-01-01,69474
Total Nacional,Region de murcia,-,Viajero,Espana,2018-12-01,71122
Total Nacional,Region de murcia,-,Viajero,Espana,2018-11-01,78702
Total Nacional,Region de murcia,-,Viajero,Espana,2018-10-01,92728
Total Nacional,Region de murcia,-,Viajero,Espana,2018-09-01,92830
Total Nacional,Region de murcia,-,Viajero,Espana,2018-08-01,103924
Total Nacional,Region de murcia,-,Viajero,Espana,2018-07-01,95837
Total Nacional,Region de murcia,-,Viajero,Espana,2018-06-01,97960
Total Nacional,Region de murcia,-,Viajero,Espana,2018-05-01,87097
Total Nacional,Region de murcia,-,Viajero,Espana,2018-04-01,88448
Total Nacional,Region de murcia,-,Viajero,Espana,2018-03-01,90263
Total Nacional,Region de murcia,-,Viajero,Espana,2018-02-01,68105
Total Nacional,Region de murcia,-,Viajero,Espana,2018-01-01,51753
Total Nacional,Region de murcia,-,Viajero,Extranjero,2018-12-01,15400
Total Nacional,Region de murcia,-,Viajero,Extranjero,2018-11-01,19062
Total Nacional,Region de murcia,-,Viajero,Extranjero,2018-10-01,26553
Total Nacional,Region de murcia,-,Viajero,Extranjero,2018-09-01,32093
Total Nacional,Region de murcia,-,Viajero,Extranjero,2018-08-01,34472
Total Nacional,Region de murcia,-,Viajero,Extranjero,2018-07-01,29292
Total Nacional,Region de murcia,-,Viajero,Extranjero,2018-06-01,27971
Total Nacional,Region de murcia,-,Viajero,Extranjero,2018-05-01,28661
Total Nacional,Region de murcia,-,Viajero,Extranjero,2018-04-01,24509
Total Nacional,Region de murcia,-,Viajero,Extranjero,2018-03-01,22843
Total Nacional,Region de murcia,-,Viajero,Extranjero,2018-02-01,18286
Total Nacional,Region de murcia,-,Viajero,Extranjero,2018-01-01,17721
Total Nacional,Region de murcia,-,Pernoctaciones,General,2018-12-01,163528
Total Nacional,Region de murcia,-,Pernoctaciones,General,2018-11-01,212192
Total Nacional,Region de murcia,-,Pernoctaciones,General,2018-10-01,282325
Total Nacional,Region de murcia,-,Pernoctaciones,General,2018-09-01,333973
Total Nacional,Region de murcia,-,Pernoctaciones,General,2018-08-01,420152
Total Nacional,Region de murcia,-,Pernoctaciones,General,2018-07-01,357843
Total Nacional,Region de murcia,-,Pernoctaciones,General,2018-06-01,307074
Total Nacional,Region de murcia,-,Pernoctaciones,General,2018-05-01,282301
Total Nacional,Region de murcia,-,Pernoctaciones,General,2018-04-01,288738
Total Nacional,Region de murcia,-,Pernoctaciones,General,2018-03-01,282757
Total Nacional,Region de murcia,-,Pernoctaciones,General,2018-02-01,195378
Total Nacional,Region de murcia,-,Pernoctaciones,General,2018-01-01,144622
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2018-12-01,128074
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2018-11-01,164390
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2018-10-01,206476
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2018-09-01,219917
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2018-08-01,315800
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2018-07-01,262618
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2018-06-01,217257
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2018-05-01,199619
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2018-04-01,222714
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2018-03-01,220424
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2018-02-01,143499
Total Nacional,Region de murcia,-,Pernoctaciones,Espana,2018-01-01,94322
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2018-12-01,35454
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2018-11-01,47802
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2018-10-01,75849
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2018-09-01,114057
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2018-08-01,104352
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2018-07-01,95225
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2018-06-01,89817
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2018-05-01,82683
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2018-04-01,66024
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2018-03-01,62332
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2018-02-01,51879
Total Nacional,Region de murcia,-,Pernoctaciones,Extranjero,2018-01-01,50300
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2018-12-01,56231
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2018-11-01,74517
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2018-10-01,97548
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2018-09-01,112405
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2018-08-01,132737
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2018-07-01,107346
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2018-06-01,94953
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2018-05-01,103719
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2018-04-01,88409
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2018-03-01,75097
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2018-02-01,49186
Total Nacional,Comunidad floral de navarra,-,Viajero,General,2018-01-01,42685
Total Nacional,Comunidad floral de navarra,-,Viajero,Espana,2018-12-01,46998
Total Nacional,Comunidad floral de navarra,-,Viajero,Espana,2018-11-01,63202
Total Nacional,Comunidad floral de navarra,-,Viajero,Espana,2018-10-01,73371
Total Nacional,Comunidad floral de navarra,-,Viajero,Espana,2018-09-01,72222
Total Nacional,Comunidad floral de navarra,-,Viajero,Espana,2018-08-01,91651
Total Nacional,Comunidad floral de navarra,-,Viajero,Espana,2018-07-01,69611
Total Nacional,Comunidad floral de navarra,-,Viajero,Espana,2018-06-01,66496
Total Nacional,Comunidad floral de navarra,-,Viajero,Espana,2018-05-01,64812
Total Nacional,Comunidad floral de navarra,-,Viajero,Espana,2018-04-01,63703
Total Nacional,Comunidad floral de navarra,-,Viajero,Espana,2018-03-01,63227
Total Nacional,Comunidad floral de navarra,-,Viajero,Espana,2018-02-01,41540
Total Nacional,Comunidad floral de navarra,-,Viajero,Espana,2018-01-01,34462
Total Nacional,Comunidad floral de navarra,-,Viajero,Extranjero,2018-12-01,9233
Total Nacional,Comunidad floral de navarra,-,Viajero,Extranjero,2018-11-01,11314
Total Nacional,Comunidad floral de navarra,-,Viajero,Extranjero,2018-10-01,24178
Total Nacional,Comunidad floral de navarra,-,Viajero,Extranjero,2018-09-01,40183
Total Nacional,Comunidad floral de navarra,-,Viajero,Extranjero,2018-08-01,41087
Total Nacional,Comunidad floral de navarra,-,Viajero,Extranjero,2018-07-01,37736
Total Nacional,Comunidad floral de navarra,-,Viajero,Extranjero,2018-06-01,28457
Total Nacional,Comunidad floral de navarra,-,Viajero,Extranjero,2018-05-01,38908
Total Nacional,Comunidad floral de navarra,-,Viajero,Extranjero,2018-04-01,24706
Total Nacional,Comunidad floral de navarra,-,Viajero,Extranjero,2018-03-01,11870
Total Nacional,Comunidad floral de navarra,-,Viajero,Extranjero,2018-02-01,7645
Total Nacional,Comunidad floral de navarra,-,Viajero,Extranjero,2018-01-01,8224
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,General,2018-12-01,102621
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,General,2018-11-01,150152
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,General,2018-10-01,190013
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,General,2018-09-01,205088
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,General,2018-08-01,253870
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,General,2018-07-01,203464
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,General,2018-06-01,172070
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,General,2018-05-01,184292
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,General,2018-04-01,164229
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,General,2018-03-01,148507
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,General,2018-02-01,87465
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,General,2018-01-01,79931
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Espana,2018-12-01,85464
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Espana,2018-11-01,129393
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Espana,2018-10-01,150464
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Espana,2018-09-01,144574
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Espana,2018-08-01,192723
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Espana,2018-07-01,140705
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Espana,2018-06-01,124691
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Espana,2018-05-01,127112
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Espana,2018-04-01,124279
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Espana,2018-03-01,123777
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Espana,2018-02-01,70445
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Espana,2018-01-01,63248
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Extranjero,2018-12-01,17156
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Extranjero,2018-11-01,20759
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Extranjero,2018-10-01,39549
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Extranjero,2018-09-01,60515
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Extranjero,2018-08-01,61147
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Extranjero,2018-07-01,62760
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Extranjero,2018-06-01,47379
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Extranjero,2018-05-01,57180
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Extranjero,2018-04-01,39951
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Extranjero,2018-03-01,24730
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Extranjero,2018-02-01,17020
Total Nacional,Comunidad floral de navarra,-,Pernoctaciones,Extranjero,2018-01-01,16683
Total Nacional,Pais vasco,-,Viajero,General,2018-12-01,206798
Total Nacional,Pais vasco,-,Viajero,General,2018-11-01,226527
Total Nacional,Pais vasco,-,Viajero,General,2018-10-01,281762
Total Nacional,Pais vasco,-,Viajero,General,2018-09-01,298182
Total Nacional,Pais vasco,-,Viajero,General,2018-08-01,357141
Total Nacional,Pais vasco,-,Viajero,General,2018-07-01,318103
Total Nacional,Pais vasco,-,Viajero,General,2018-06-01,287677
Total Nacional,Pais vasco,-,Viajero,General,2018-05-01,292158
Total Nacional,Pais vasco,-,Viajero,General,2018-04-01,257263
Total Nacional,Pais vasco,-,Viajero,General,2018-03-01,235553
Total Nacional,Pais vasco,-,Viajero,General,2018-02-01,174188
Total Nacional,Pais vasco,-,Viajero,General,2018-01-01,163659
Total Nacional,Pais vasco,-,Viajero,Espana,2018-12-01,150736
Total Nacional,Pais vasco,-,Viajero,Espana,2018-11-01,159609
Total Nacional,Pais vasco,-,Viajero,Espana,2018-10-01,162646
Total Nacional,Pais vasco,-,Viajero,Espana,2018-09-01,157573
Total Nacional,Pais vasco,-,Viajero,Espana,2018-08-01,188965
Total Nacional,Pais vasco,-,Viajero,Espana,2018-07-01,163494
Total Nacional,Pais vasco,-,Viajero,Espana,2018-06-01,157123
Total Nacional,Pais vasco,-,Viajero,Espana,2018-05-01,150646
Total Nacional,Pais vasco,-,Viajero,Espana,2018-04-01,156429
Total Nacional,Pais vasco,-,Viajero,Espana,2018-03-01,164563
Total Nacional,Pais vasco,-,Viajero,Espana,2018-02-01,121933
Total Nacional,Pais vasco,-,Viajero,Espana,2018-01-01,114965
Total Nacional,Pais vasco,-,Viajero,Extranjero,2018-12-01,56062
Total Nacional,Pais vasco,-,Viajero,Extranjero,2018-11-01,66918
Total Nacional,Pais vasco,-,Viajero,Extranjero,2018-10-01,119115
Total Nacional,Pais vasco,-,Viajero,Extranjero,2018-09-01,140609
